"","class","cap.diameter","cap.shape","cap.color","does.bruise.or.bleed","gill.color","stem.height","stem.width","stem.color","has.ring","ring.type","habitat","season"
"57783","p",4.66,"o","o","f","f",0,0,"f","t","f","d","a"
"57784","p",4.12,"o","o","f","f",0,0,"f","t","f","d","w"
"57785","p",4.59,"o","r","f","f",0,0,"f","t","f","d","u"
"57786","p",4.83,"o","o","f","f",0,0,"f","t","f","d","w"
"57787","p",5.73,"o","y","f","f",0,0,"f","t","f","d","a"
"57788","p",3.97,"o","o","f","f",0,0,"f","t","f","d","u"
"57789","p",3.02,"o","r","f","f",0,0,"f","t","f","d","w"
"57790","p",2.75,"o","r","f","f",0,0,"f","t","f","d","w"
"57791","p",5.04,"o","o","f","f",0,0,"f","t","f","d","s"
"57792","p",4.29,"o","g","f","f",0,0,"f","t","f","d","s"
"57793","p",3.98,"o","o","f","f",0,0,"f","t","f","d","a"
"57794","p",3.63,"o","y","f","f",0,0,"f","t","f","d","u"
"57795","p",4.53,"o","r","f","f",0,0,"f","t","f","d","u"
"57796","p",2.98,"o","g","f","f",0,0,"f","t","f","d","a"
"57797","p",2.91,"o","g","f","f",0,0,"f","t","f","d","u"
"57798","p",3.29,"o","g","f","f",0,0,"f","t","f","d","w"
"57799","p",4.48,"o","y","f","f",0,0,"f","t","f","d","w"
"57800","p",5.09,"o","y","f","f",0,0,"f","t","f","d","s"
"57801","p",4.29,"o","g","f","f",0,0,"f","t","f","d","w"
"57802","p",3.95,"o","y","f","f",0,0,"f","t","f","d","u"
"57803","p",4.27,"o","r","f","f",0,0,"f","t","f","d","u"
"57804","p",2.72,"o","o","f","f",0,0,"f","t","f","d","w"
"57805","p",5.17,"o","r","f","f",0,0,"f","t","f","d","u"
"57806","p",4.04,"o","y","f","f",0,0,"f","t","f","d","u"
"57807","p",4.9,"o","n","f","f",0,0,"f","t","f","d","a"
"57808","p",2.8,"o","g","f","f",0,0,"f","t","f","d","s"
"57809","p",4.03,"o","g","f","f",0,0,"f","t","f","d","a"
"57810","p",4.13,"o","r","f","f",0,0,"f","t","f","d","u"
"57811","p",4.95,"o","n","f","f",0,0,"f","t","f","d","u"
"57812","p",4.76,"o","g","f","f",0,0,"f","t","f","d","w"
"57813","p",4.8,"o","n","f","f",0,0,"f","t","f","d","u"
"57814","p",3.83,"o","y","f","f",0,0,"f","t","f","d","w"
"57815","p",4.08,"o","n","f","f",0,0,"f","t","f","d","s"
"57816","p",4.76,"o","g","f","f",0,0,"f","t","f","d","u"
"57817","p",4.37,"o","y","f","f",0,0,"f","t","f","d","a"
"57818","p",4.19,"o","o","f","f",0,0,"f","t","f","d","a"
"57819","p",4.11,"o","r","f","f",0,0,"f","t","f","d","u"
"57820","p",4.06,"o","r","f","f",0,0,"f","t","f","d","w"
"57821","p",4.68,"o","y","f","f",0,0,"f","t","f","d","s"
"57822","p",4.89,"o","o","f","f",0,0,"f","t","f","d","w"
"57823","p",4.55,"o","n","f","f",0,0,"f","t","f","d","w"
"57824","p",4.23,"o","g","f","f",0,0,"f","t","f","d","s"
"57825","p",4.36,"o","n","f","f",0,0,"f","t","f","d","w"
"57826","p",3.75,"o","g","f","f",0,0,"f","t","f","d","s"
"57827","p",3.69,"o","y","f","f",0,0,"f","t","f","d","a"
"57828","p",3.86,"o","o","f","f",0,0,"f","t","f","d","u"
"57829","p",4.37,"o","n","f","f",0,0,"f","t","f","d","a"
"57830","p",4.53,"o","o","f","f",0,0,"f","t","f","d","s"
"57831","p",3.55,"o","r","f","f",0,0,"f","t","f","d","w"
"57832","p",3.78,"o","r","f","f",0,0,"f","t","f","d","a"
"57833","p",3.38,"o","n","f","f",0,0,"f","t","f","d","s"
"57834","p",3.93,"o","o","f","f",0,0,"f","t","f","d","w"
"57835","p",4.07,"o","y","f","f",0,0,"f","t","f","d","s"
"57836","p",4.99,"o","y","f","f",0,0,"f","t","f","d","w"
"57837","p",3.87,"o","o","f","f",0,0,"f","t","f","d","w"
"57838","p",5.23,"o","r","f","f",0,0,"f","t","f","d","s"
"57839","p",3.79,"o","y","f","f",0,0,"f","t","f","d","a"
"57840","p",4.64,"o","o","f","f",0,0,"f","t","f","d","w"
"57841","p",4.5,"o","r","f","f",0,0,"f","t","f","d","w"
"57842","p",3.45,"o","g","f","f",0,0,"f","t","f","d","w"
"57843","p",3.72,"o","y","f","f",0,0,"f","t","f","d","w"
"57844","p",3.59,"o","n","f","f",0,0,"f","t","f","d","w"
"57845","p",4.33,"o","g","f","f",0,0,"f","t","f","d","s"
"57846","p",4.59,"o","r","f","f",0,0,"f","t","f","d","s"
"57847","p",4.64,"o","o","f","f",0,0,"f","t","f","d","w"
"57848","p",5.12,"o","n","f","f",0,0,"f","t","f","d","a"
"57849","p",5.09,"o","n","f","f",0,0,"f","t","f","d","w"
"57850","p",4.55,"o","g","f","f",0,0,"f","t","f","d","s"
"57851","p",3.43,"o","y","f","f",0,0,"f","t","f","d","s"
"57852","p",4.63,"o","r","f","f",0,0,"f","t","f","d","a"
"57853","p",5.37,"o","o","f","f",0,0,"f","t","f","d","s"
"57854","p",4.63,"o","r","f","f",0,0,"f","t","f","d","s"
"57855","p",4.49,"o","r","f","f",0,0,"f","t","f","d","u"
"57856","p",2.63,"o","y","f","f",0,0,"f","t","f","d","a"
"57857","p",4.75,"o","g","f","f",0,0,"f","t","f","d","a"
"57858","p",3.97,"o","g","f","f",0,0,"f","t","f","d","a"
"57859","p",3.81,"o","r","f","f",0,0,"f","t","f","d","w"
"57860","p",4.68,"o","r","f","f",0,0,"f","t","f","d","a"
"57861","p",3.81,"o","y","f","f",0,0,"f","t","f","d","u"
"57862","p",4.18,"o","r","f","f",0,0,"f","t","f","d","u"
"57863","p",3.98,"o","o","f","f",0,0,"f","t","f","d","s"
"57864","p",3.63,"o","y","f","f",0,0,"f","t","f","d","w"
"57865","p",4.77,"o","y","f","f",0,0,"f","t","f","d","w"
"57866","p",4.72,"o","n","f","f",0,0,"f","t","f","d","u"
"57867","p",3.96,"o","g","f","f",0,0,"f","t","f","d","u"
"57868","p",3.67,"o","g","f","f",0,0,"f","t","f","d","w"
"57869","p",3.63,"o","r","f","f",0,0,"f","t","f","d","s"
"57870","p",4.29,"o","n","f","f",0,0,"f","t","f","d","a"
"57871","p",4.12,"o","y","f","f",0,0,"f","t","f","d","s"
"57872","p",2.68,"o","o","f","f",0,0,"f","t","f","d","a"
"57873","p",3.5,"o","o","f","f",0,0,"f","t","f","d","s"
"57874","p",3.24,"o","y","f","f",0,0,"f","t","f","d","w"
"57875","p",4.24,"o","y","f","f",0,0,"f","t","f","d","s"
"57876","p",2.39,"o","y","f","f",0,0,"f","t","f","d","s"
"57877","p",3.73,"o","o","f","f",0,0,"f","t","f","d","a"
"57878","p",4.27,"o","o","f","f",0,0,"f","t","f","d","s"
"57879","p",1.81,"o","r","f","f",0,0,"f","t","f","d","w"
"57880","p",3.93,"o","g","f","f",0,0,"f","t","f","d","w"
"57881","p",4.56,"o","y","f","f",0,0,"f","t","f","d","s"
"57882","p",4.09,"o","o","f","f",0,0,"f","t","f","d","s"
"57883","p",3.84,"o","y","f","f",0,0,"f","t","f","d","s"
"57884","p",4.38,"o","g","f","f",0,0,"f","t","f","d","u"
"57885","p",4.39,"o","r","f","f",0,0,"f","t","f","d","w"
"57886","p",4.11,"o","y","f","f",0,0,"f","t","f","d","a"
"57887","p",4.17,"o","r","f","f",0,0,"f","t","f","d","a"
"57888","p",2.78,"o","o","f","f",0,0,"f","t","f","d","a"
"57889","p",4.09,"o","g","f","f",0,0,"f","t","f","d","w"
"57890","p",3.26,"o","n","f","f",0,0,"f","t","f","d","u"
"57891","p",4.11,"o","o","f","f",0,0,"f","t","f","d","s"
"57892","p",3.6,"o","o","f","f",0,0,"f","t","f","d","u"
"57893","p",3.11,"o","g","f","f",0,0,"f","f","f","d","a"
"57894","p",2.53,"o","g","f","f",0,0,"f","f","f","d","w"
"57895","p",3.31,"o","g","f","f",0,0,"f","f","f","d","u"
"57896","p",2.58,"o","g","f","f",0,0,"f","f","f","d","u"
"57897","p",2.64,"o","g","f","f",0,0,"f","f","f","d","w"
"57898","p",2.27,"o","g","f","f",0,0,"f","f","f","d","s"
"57899","p",3.07,"o","g","f","f",0,0,"f","f","f","d","a"
"57900","p",3.72,"o","g","f","f",0,0,"f","f","f","d","u"
"57901","p",2.73,"o","g","f","f",0,0,"f","f","f","d","a"
"57902","p",2.99,"o","g","f","f",0,0,"f","f","f","d","w"
"57903","p",3.25,"o","g","f","f",0,0,"f","f","f","d","u"
"57904","p",3.05,"o","g","f","f",0,0,"f","f","f","d","u"
"57905","p",3.29,"o","g","f","f",0,0,"f","f","f","d","s"
"57906","p",2.87,"o","g","f","f",0,0,"f","f","f","d","s"
"57907","p",3.18,"o","g","f","f",0,0,"f","f","f","d","w"
"57908","p",3.06,"o","g","f","f",0,0,"f","f","f","d","u"
"57909","p",2.63,"o","g","f","f",0,0,"f","f","f","d","a"
"57910","p",2.31,"o","g","f","f",0,0,"f","f","f","d","u"
"57911","p",2.9,"o","g","f","f",0,0,"f","f","f","d","w"
"57912","p",3.52,"o","g","f","f",0,0,"f","f","f","d","s"
"57913","p",3.27,"o","g","f","f",0,0,"f","f","f","d","u"
"57914","p",3.38,"o","g","f","f",0,0,"f","f","f","d","a"
"57915","p",3.06,"o","g","f","f",0,0,"f","f","f","d","s"
"57916","p",3.47,"o","g","f","f",0,0,"f","f","f","d","u"
"57917","p",3.45,"o","g","f","f",0,0,"f","f","f","d","w"
"57918","p",3.23,"o","g","f","f",0,0,"f","f","f","d","w"
"57919","p",2.95,"o","g","f","f",0,0,"f","f","f","d","s"
"57920","p",3.12,"o","g","f","f",0,0,"f","f","f","d","w"
"57921","p",2.68,"o","g","f","f",0,0,"f","f","f","d","w"
"57922","p",2.54,"o","g","f","f",0,0,"f","f","f","d","w"
"57923","p",2.91,"o","g","f","f",0,0,"f","f","f","d","u"
"57924","p",2.71,"o","g","f","f",0,0,"f","f","f","d","s"
"57925","p",3,"o","g","f","f",0,0,"f","f","f","d","a"
"57926","p",3.18,"o","g","f","f",0,0,"f","f","f","d","a"
"57927","p",3.39,"o","g","f","f",0,0,"f","f","f","d","w"
"57928","p",3.33,"o","g","f","f",0,0,"f","f","f","d","s"
"57929","p",2.9,"o","g","f","f",0,0,"f","f","f","d","w"
"57930","p",3.61,"o","g","f","f",0,0,"f","f","f","d","s"
"57931","p",2.88,"o","g","f","f",0,0,"f","f","f","d","u"
"57932","p",3.39,"o","g","f","f",0,0,"f","f","f","d","w"
"57933","p",2.99,"o","g","f","f",0,0,"f","f","f","d","s"
"57934","p",3.05,"o","g","f","f",0,0,"f","f","f","d","u"
"57935","p",2.94,"o","g","f","f",0,0,"f","f","f","d","u"
"57936","p",3.42,"o","g","f","f",0,0,"f","f","f","d","w"
"57937","p",3.14,"o","g","f","f",0,0,"f","f","f","d","a"
"57938","p",3.04,"o","g","f","f",0,0,"f","f","f","d","w"
"57939","p",3.13,"o","g","f","f",0,0,"f","f","f","d","s"
"57940","p",2.99,"o","g","f","f",0,0,"f","f","f","d","a"
"57941","p",3.03,"o","g","f","f",0,0,"f","f","f","d","s"
"57942","p",3.07,"o","g","f","f",0,0,"f","f","f","d","a"
"57943","p",2.96,"o","g","f","f",0,0,"f","f","f","d","w"
"57944","p",3.15,"o","g","f","f",0,0,"f","f","f","d","w"
"57945","p",2.87,"o","g","f","f",0,0,"f","f","f","d","s"
"57946","p",3.13,"o","g","f","f",0,0,"f","f","f","d","a"
"57947","p",3.21,"o","g","f","f",0,0,"f","f","f","d","w"
"57948","p",3.14,"o","g","f","f",0,0,"f","f","f","d","s"
"57949","p",3.41,"o","g","f","f",0,0,"f","f","f","d","w"
"57950","p",2.49,"o","g","f","f",0,0,"f","f","f","d","w"
"57951","p",3.13,"o","g","f","f",0,0,"f","f","f","d","w"
"57952","p",2.55,"o","g","f","f",0,0,"f","f","f","d","a"
"57953","p",3.17,"o","g","f","f",0,0,"f","f","f","d","u"
"57954","p",2.86,"o","g","f","f",0,0,"f","f","f","d","w"
"57955","p",3.15,"o","g","f","f",0,0,"f","f","f","d","w"
"57956","p",3.05,"o","g","f","f",0,0,"f","f","f","d","s"
"57957","p",3.6,"o","g","f","f",0,0,"f","f","f","d","w"
"57958","p",2.99,"o","g","f","f",0,0,"f","f","f","d","u"
"57959","p",3.27,"o","g","f","f",0,0,"f","f","f","d","u"
"57960","p",2.77,"o","g","f","f",0,0,"f","f","f","d","a"
"57961","p",2.93,"o","g","f","f",0,0,"f","f","f","d","w"
"57962","p",3.18,"o","g","f","f",0,0,"f","f","f","d","w"
"57963","p",3.12,"o","g","f","f",0,0,"f","f","f","d","s"
"57964","p",2.81,"o","g","f","f",0,0,"f","f","f","d","s"
"57965","p",3.36,"o","g","f","f",0,0,"f","f","f","d","a"
"57966","p",2.91,"o","g","f","f",0,0,"f","f","f","d","u"
"57967","p",2.62,"o","g","f","f",0,0,"f","f","f","d","u"
"57968","p",2.98,"o","g","f","f",0,0,"f","f","f","d","s"
"57969","p",3.07,"o","g","f","f",0,0,"f","f","f","d","u"
"57970","p",3.13,"o","g","f","f",0,0,"f","f","f","d","s"
"57971","p",3.34,"o","g","f","f",0,0,"f","f","f","d","a"
"57972","p",3.25,"o","g","f","f",0,0,"f","f","f","d","u"
"57973","p",3.17,"o","g","f","f",0,0,"f","f","f","d","w"
"57974","p",2.87,"o","g","f","f",0,0,"f","f","f","d","u"
"57975","p",2.86,"o","g","f","f",0,0,"f","f","f","d","s"
"57976","p",3.22,"o","g","f","f",0,0,"f","f","f","d","s"
"57977","p",2.77,"o","g","f","f",0,0,"f","f","f","d","u"
"57978","p",2.59,"o","g","f","f",0,0,"f","f","f","d","w"
"57979","p",2.99,"o","g","f","f",0,0,"f","f","f","d","w"
"57980","p",2.72,"o","g","f","f",0,0,"f","f","f","d","a"
"57981","p",3.11,"o","g","f","f",0,0,"f","f","f","d","u"
"57982","p",2.43,"o","g","f","f",0,0,"f","f","f","d","w"
"57983","p",3.08,"o","g","f","f",0,0,"f","f","f","d","s"
"57984","p",2.88,"o","g","f","f",0,0,"f","f","f","d","s"
"57985","p",2.67,"o","g","f","f",0,0,"f","f","f","d","s"
"57986","p",3.51,"o","g","f","f",0,0,"f","f","f","d","u"
"57987","p",2.99,"o","g","f","f",0,0,"f","f","f","d","s"
"57988","p",2.43,"o","g","f","f",0,0,"f","f","f","d","w"
"57989","p",3.1,"o","g","f","f",0,0,"f","f","f","d","s"
"57990","p",2.7,"o","g","f","f",0,0,"f","f","f","d","s"
"57991","p",2.49,"o","g","f","f",0,0,"f","f","f","d","s"
"57992","p",3.52,"o","g","f","f",0,0,"f","f","f","d","u"
"57993","p",3.29,"o","g","f","f",0,0,"f","f","f","d","u"
"57994","p",3.18,"o","g","f","f",0,0,"f","f","f","d","w"
"57995","p",3.16,"o","g","f","f",0,0,"f","f","f","d","u"
"57996","p",2.76,"o","g","f","f",0,0,"f","f","f","d","w"
"57997","p",3.18,"o","g","f","f",0,0,"f","f","f","d","u"
"57998","p",2.88,"o","g","f","f",0,0,"f","f","f","d","u"
"57999","p",3.01,"o","g","f","f",0,0,"f","f","f","d","w"
"58000","p",2.34,"o","g","f","f",0,0,"f","f","f","d","s"
"58001","p",3.28,"o","g","f","f",0,0,"f","f","f","d","w"
"58002","p",2.95,"o","g","f","f",0,0,"f","f","f","d","a"
"58003","p",3.19,"o","g","f","f",0,0,"f","f","f","d","w"
"58004","p",3.11,"o","g","f","f",0,0,"f","f","f","d","s"
"58005","p",2.78,"o","g","f","f",0,0,"f","f","f","d","a"
"58006","p",3.43,"o","g","f","f",0,0,"f","f","f","d","a"
"58007","p",2.94,"o","g","f","f",0,0,"f","f","f","d","s"
"58008","p",3.32,"o","g","f","f",0,0,"f","f","f","d","u"
"58009","p",2.96,"o","g","f","f",0,0,"f","f","f","d","u"
"58010","p",3.16,"o","g","f","f",0,0,"f","f","f","d","s"
"58011","p",3.25,"o","g","f","f",0,0,"f","f","f","d","a"
"58012","p",3.05,"o","g","f","f",0,0,"f","f","f","d","s"
"58013","p",2.99,"o","g","f","f",0,0,"f","f","f","d","a"
"58014","p",3.04,"o","g","f","f",0,0,"f","f","f","d","u"
"58015","p",2.88,"o","g","f","f",0,0,"f","f","f","d","s"
"58016","p",2.74,"o","g","f","f",0,0,"f","f","f","d","s"
"58017","p",2.74,"o","g","f","f",0,0,"f","f","f","d","a"
"58018","p",3.02,"o","g","f","f",0,0,"f","f","f","d","u"
"58019","p",3.72,"o","g","f","f",0,0,"f","f","f","d","u"
"58020","p",3.57,"o","g","f","f",0,0,"f","f","f","d","u"
"58021","p",3.47,"o","g","f","f",0,0,"f","f","f","d","w"
"58022","p",2.47,"o","g","f","f",0,0,"f","f","f","d","w"
"58023","p",3.14,"o","g","f","f",0,0,"f","f","f","d","w"
"58024","p",2.7,"o","g","f","f",0,0,"f","f","f","d","w"
"58025","p",2.69,"o","g","f","f",0,0,"f","f","f","d","w"
"58026","p",2.7,"o","g","f","f",0,0,"f","f","f","d","a"
"58027","p",3.23,"o","g","f","f",0,0,"f","f","f","d","a"
"58028","p",3.38,"o","g","f","f",0,0,"f","f","f","d","w"
"58029","p",2.33,"o","g","f","f",0,0,"f","f","f","d","w"
"58030","p",2.81,"o","g","f","f",0,0,"f","f","f","d","a"
"58031","p",3.16,"o","g","f","f",0,0,"f","f","f","d","a"
"58032","p",3.81,"o","g","f","f",0,0,"f","f","f","d","a"
"58033","p",2.89,"o","g","f","f",0,0,"f","f","f","d","u"
"58034","p",3.04,"o","g","f","f",0,0,"f","f","f","d","s"
"58035","p",2.51,"o","g","f","f",0,0,"f","f","f","d","s"
"58036","p",2.66,"o","g","f","f",0,0,"f","f","f","d","a"
"58037","p",2.58,"o","g","f","f",0,0,"f","f","f","d","s"
"58038","p",2.88,"o","g","f","f",0,0,"f","f","f","d","w"
"58039","p",3.56,"o","g","f","f",0,0,"f","f","f","d","s"
"58040","p",2.79,"o","g","f","f",0,0,"f","f","f","d","u"
"58041","p",3.04,"o","g","f","f",0,0,"f","f","f","d","a"
"58042","p",3.4,"o","g","f","f",0,0,"f","f","f","d","a"
"58043","p",2.7,"o","g","f","f",0,0,"f","f","f","d","s"
"58044","p",2.35,"o","g","f","f",0,0,"f","f","f","d","u"
"58045","p",2.93,"o","g","f","f",0,0,"f","f","f","d","u"
"58046","p",2.37,"o","g","f","f",0,0,"f","f","f","d","w"
"58047","p",3.02,"o","g","f","f",0,0,"f","f","f","d","s"
"58048","p",3.06,"o","g","f","f",0,0,"f","f","f","d","a"
"58049","p",2.44,"o","g","f","f",0,0,"f","f","f","d","s"
"58050","p",3.11,"o","g","f","f",0,0,"f","f","f","d","u"
"58051","p",3.24,"o","g","f","f",0,0,"f","f","f","d","u"
"58052","p",3.47,"o","g","f","f",0,0,"f","f","f","d","w"
"58053","p",3.07,"o","g","f","f",0,0,"f","f","f","d","s"
"58054","p",2.35,"o","g","f","f",0,0,"f","f","f","d","a"
"58055","p",2.51,"o","g","f","f",0,0,"f","f","f","d","a"
"58056","p",2.82,"o","g","f","f",0,0,"f","f","f","d","u"
"58057","p",2.71,"o","g","f","f",0,0,"f","f","f","d","s"
"58058","p",3.22,"o","g","f","f",0,0,"f","f","f","d","u"
"58059","p",2.95,"o","g","f","f",0,0,"f","f","f","d","a"
"58060","p",3.26,"o","g","f","f",0,0,"f","f","f","d","w"
"58061","p",3.56,"o","g","f","f",0,0,"f","f","f","d","s"
"58062","p",3.45,"o","g","f","f",0,0,"f","f","f","d","u"
"58063","p",2.92,"o","g","f","f",0,0,"f","f","f","d","a"
"58064","p",3.91,"o","g","f","f",0,0,"f","f","f","d","s"
"58065","p",3.33,"o","g","f","f",0,0,"f","f","f","d","a"
"58066","p",3.29,"o","g","f","f",0,0,"f","f","f","d","s"
"58067","p",3.05,"o","g","f","f",0,0,"f","f","f","d","a"
"58068","p",3.15,"o","g","f","f",0,0,"f","f","f","d","u"
"58069","p",2.13,"o","g","f","f",0,0,"f","f","f","d","u"
"58070","p",3.21,"o","g","f","f",0,0,"f","f","f","d","a"
"58071","p",2.98,"o","g","f","f",0,0,"f","f","f","d","a"
"58072","p",3.71,"o","g","f","f",0,0,"f","f","f","d","u"
"58073","p",3.46,"o","g","f","f",0,0,"f","f","f","d","s"
"58074","p",3.11,"o","g","f","f",0,0,"f","f","f","d","a"
"58075","p",2.8,"o","g","f","f",0,0,"f","f","f","d","s"
"58076","p",3.15,"o","g","f","f",0,0,"f","f","f","d","a"
"58077","p",2.8,"o","g","f","f",0,0,"f","f","f","d","u"
"58078","p",3.04,"o","g","f","f",0,0,"f","f","f","d","s"
"58079","p",3.17,"o","g","f","f",0,0,"f","f","f","d","s"
"58080","p",2.99,"o","g","f","f",0,0,"f","f","f","d","a"
"58081","p",2.76,"o","g","f","f",0,0,"f","f","f","d","a"
"58082","p",3.17,"o","g","f","f",0,0,"f","f","f","d","w"
"58083","p",2.98,"o","g","f","f",0,0,"f","f","f","d","a"
"58084","p",2.5,"o","g","f","f",0,0,"f","f","f","d","a"
"58085","p",3.23,"o","g","f","f",0,0,"f","f","f","d","u"
"58086","p",2.53,"o","g","f","f",0,0,"f","f","f","d","s"
"58087","p",3.26,"o","g","f","f",0,0,"f","f","f","d","s"
"58088","p",2.66,"o","g","f","f",0,0,"f","f","f","d","a"
"58089","p",2.08,"o","g","f","f",0,0,"f","f","f","d","a"
"58090","p",3.65,"o","g","f","f",0,0,"f","f","f","d","a"
"58091","p",2.74,"o","g","f","f",0,0,"f","f","f","d","u"
"58092","p",3.12,"o","g","f","f",0,0,"f","f","f","d","w"
"58093","p",3.08,"o","g","f","f",0,0,"f","f","f","d","u"
"58094","p",3.01,"o","g","f","f",0,0,"f","f","f","d","s"
"58095","p",3.6,"o","g","f","f",0,0,"f","f","f","d","w"
"58096","p",2.93,"o","g","f","f",0,0,"f","f","f","d","w"
"58097","p",2.92,"o","g","f","f",0,0,"f","f","f","d","u"
"58098","p",2.69,"o","g","f","f",0,0,"f","f","f","d","a"
"58099","p",3.13,"o","g","f","f",0,0,"f","f","f","d","u"
"58100","p",2.98,"o","g","f","f",0,0,"f","f","f","d","a"
"58101","p",2.75,"o","g","f","f",0,0,"f","f","f","d","u"
"58102","p",2.98,"o","g","f","f",0,0,"f","f","f","d","w"
"58103","p",3.54,"o","g","f","f",0,0,"f","f","f","d","s"
"58104","p",2.93,"o","g","f","f",0,0,"f","f","f","d","a"
"58105","p",3.36,"o","g","f","f",0,0,"f","f","f","d","u"
"58106","p",2.94,"o","g","f","f",0,0,"f","f","f","d","w"
"58107","p",3.24,"o","g","f","f",0,0,"f","f","f","d","w"
"58108","p",2.61,"o","g","f","f",0,0,"f","f","f","d","u"
"58109","p",3.23,"o","g","f","f",0,0,"f","f","f","d","u"
"58110","p",2.53,"o","g","f","f",0,0,"f","f","f","d","s"
"58111","p",3.25,"o","g","f","f",0,0,"f","f","f","d","w"
"58112","p",3.27,"o","g","f","f",0,0,"f","f","f","d","w"
"58113","p",3.02,"o","g","f","f",0,0,"f","f","f","d","a"
"58114","p",2.72,"o","g","f","f",0,0,"f","f","f","d","w"
"58115","p",3.62,"o","g","f","f",0,0,"f","f","f","d","s"
"58116","p",3.94,"o","g","f","f",0,0,"f","f","f","d","u"
"58117","p",3.26,"o","g","f","f",0,0,"f","f","f","d","s"
"58118","p",2.55,"o","g","f","f",0,0,"f","f","f","d","u"
"58119","p",3.36,"o","g","f","f",0,0,"f","f","f","d","s"
"58120","p",2.77,"o","g","f","f",0,0,"f","f","f","d","a"
"58121","p",2.74,"o","g","f","f",0,0,"f","f","f","d","u"
"58122","p",2.98,"o","g","f","f",0,0,"f","f","f","d","w"
"58123","p",2.83,"o","g","f","f",0,0,"f","f","f","d","u"
"58124","p",3.05,"o","g","f","f",0,0,"f","f","f","d","u"
"58125","p",2.84,"o","g","f","f",0,0,"f","f","f","d","a"
"58126","p",2.93,"o","g","f","f",0,0,"f","f","f","d","a"
"58127","p",2.73,"o","g","f","f",0,0,"f","f","f","d","a"
"58128","p",2.79,"o","g","f","f",0,0,"f","f","f","d","w"
"58129","p",2.3,"o","g","f","f",0,0,"f","f","f","d","u"
"58130","p",2.31,"o","g","f","f",0,0,"f","f","f","d","s"
"58131","p",3.06,"o","g","f","f",0,0,"f","f","f","d","s"
"58132","p",3.12,"o","g","f","f",0,0,"f","f","f","d","w"
"58133","p",2.92,"o","g","f","f",0,0,"f","f","f","d","w"
"58134","p",2.37,"o","g","f","f",0,0,"f","f","f","d","s"
"58135","p",3.15,"o","g","f","f",0,0,"f","f","f","d","w"
"58136","p",3.49,"o","g","f","f",0,0,"f","f","f","d","u"
"58137","p",3.16,"o","g","f","f",0,0,"f","f","f","d","u"
"58138","p",2.98,"o","g","f","f",0,0,"f","f","f","d","s"
"58139","p",3.25,"o","g","f","f",0,0,"f","f","f","d","w"
"58140","p",2.33,"o","g","f","f",0,0,"f","f","f","d","s"
"58141","p",3.18,"o","g","f","f",0,0,"f","f","f","d","a"
"58142","p",2.66,"o","g","f","f",0,0,"f","f","f","d","u"
"58143","p",3.28,"o","g","f","f",0,0,"f","f","f","d","a"
"58144","p",2.95,"o","g","f","f",0,0,"f","f","f","d","s"
"58145","p",3.36,"o","g","f","f",0,0,"f","f","f","d","a"
"58146","p",2.85,"o","g","f","f",0,0,"f","f","f","d","a"
"58147","p",2.98,"o","g","f","f",0,0,"f","f","f","d","a"
"58148","p",2.75,"o","g","f","f",0,0,"f","f","f","d","u"
"58149","p",3.03,"o","g","f","f",0,0,"f","f","f","d","u"
"58150","p",2.86,"o","g","f","f",0,0,"f","f","f","d","w"
"58151","p",2.44,"o","g","f","f",0,0,"f","f","f","d","a"
"58152","p",3.04,"o","g","f","f",0,0,"f","f","f","d","a"
"58153","p",2.69,"o","g","f","f",0,0,"f","f","f","d","w"
"58154","p",2.25,"o","g","f","f",0,0,"f","f","f","d","s"
"58155","p",2.99,"o","g","f","f",0,0,"f","f","f","d","w"
"58156","p",2.98,"o","g","f","f",0,0,"f","f","f","d","s"
"58157","p",3.23,"o","g","f","f",0,0,"f","f","f","d","u"
"58158","p",3.05,"o","g","f","f",0,0,"f","f","f","d","w"
"58159","p",2.8,"o","g","f","f",0,0,"f","f","f","d","w"
"58160","p",3.17,"o","g","f","f",0,0,"f","f","f","d","u"
"58161","p",2.32,"o","g","f","f",0,0,"f","f","f","d","w"
"58162","p",3.04,"o","g","f","f",0,0,"f","f","f","d","s"
"58163","p",3.21,"o","g","f","f",0,0,"f","f","f","d","u"
"58164","p",3.47,"o","g","f","f",0,0,"f","f","f","d","w"
"58165","p",2.79,"o","g","f","f",0,0,"f","f","f","d","s"
"58166","p",3.11,"o","g","f","f",0,0,"f","f","f","d","s"
"58167","p",2.92,"o","g","f","f",0,0,"f","f","f","d","w"
"58168","p",3.14,"o","g","f","f",0,0,"f","f","f","d","w"
"58169","p",3.22,"o","g","f","f",0,0,"f","f","f","d","a"
"58170","p",3.06,"o","g","f","f",0,0,"f","f","f","d","a"
"58171","p",2.9,"o","g","f","f",0,0,"f","f","f","d","w"
"58172","p",2.8,"o","g","f","f",0,0,"f","f","f","d","a"
"58173","p",3.12,"o","g","f","f",0,0,"f","f","f","d","u"
"58174","p",2.38,"o","g","f","f",0,0,"f","f","f","d","a"
"58175","p",3.42,"o","g","f","f",0,0,"f","f","f","d","w"
"58176","p",2.47,"o","g","f","f",0,0,"f","f","f","d","w"
"58177","p",3.15,"o","g","f","f",0,0,"f","f","f","d","u"
